numInstances,exactMatch,hammingScore,exampleAccuracy,exampleF1
1,0.14345696291112667,0.9241682040842387,0.4588623412976106,0.567603052417603
2,0.1819454163750875,0.9216553215853464,0.5032415275417369,0.6119364190742745
3,0.19384184744576627,0.9221642598129695,0.5168123047934107,0.626461890492679
4,0.1952414275717285,0.9269355556969349,0.5372266097948375,0.6481557048037059
5,0.1959412176347096,0.9282079012659917,0.5646475501793875,0.6801418665309452
6,0.1973407977606718,0.9263630001908592,0.552878303175711,0.6650283702767917
7,0.17564730580825752,0.9178064762389496,0.5329262332411374,0.6479912553040594
8,0.21833449965010496,0.9235002226604786,0.5577263689579985,0.6697634648999227
9,0.22043386983904828,0.9214326611107617,0.5647930620813734,0.6757207686178975
10,0.2099370188943317,0.9208282969654599,0.5506545258644624,0.6630554268063011
11,0.24002799160251925,0.9241682040842331,0.5800768102902446,0.6885687255567473
12,0.24422673198040587,0.9259176792416858,0.5821206415853004,0.6905761682528643
13,0.23722883135059483,0.9201285069024754,0.5635996322315426,0.6728766645841537
14,0.15255423372988103,0.9035243972262829,0.4413412087484881,0.5457757622208295
15,0.18264520643806859,0.9207964883262356,0.5260702344852087,0.6378918647638013
16,0.17074877536738978,0.922355111648336,0.5485512679529454,0.6683284369778384
17,0.21203638908327502,0.9248998027864421,0.5689504259833131,0.6833453110919834
18,0.1868439468159552,0.9140530568102309,0.4970606040410126,0.606904797247695
19,0.00489853044086774,0.8589923023092798,0.1991466701403763,0.2972280538060841
