numInstances,exactMatch,hammingScore,exampleAccuracy,exampleF1
1,0.0,0.6185666185666195,0.0959582598471485,0.17122548233659315
2,0.0,0.6616161616161638,0.10752498530276301,0.18767569878680748
3,0.0,0.5793650793650792,0.0936694992250557,0.16816270149603163
4,0.0,0.6250601250601262,0.10704627530024324,0.1882395382395359
5,0.0,0.7073112073112094,0.12464306710338413,0.214520870076421
6,0.0,0.7061087061087085,0.12471655328798144,0.21302175191063616
7,0.0,0.7039442039442063,0.1144389854707312,0.1961115310321613
8,0.0,0.7077922077922097,0.12653271185017173,0.21613756613756152
9,0.0,0.6255411255411256,0.10270849080372864,0.18166052054940687
10,0.0,0.5923520923520914,0.11043503821281668,0.19506789506788977
11,0.0,0.6236171236171236,0.10587889476778341,0.1871412538079181
12,0.0,0.5800865800865789,0.09189380578269557,0.1650485317151933
13,0.0,0.6156806156806152,0.10398180596593352,0.1848916221932047
14,0.0,0.6370851370851371,0.11304408407583037,0.19835901899393538
15,0.0,0.6050986050986046,0.10606327828550076,0.1882742771631627
16,0.0,0.5940355940355929,0.10846293624071374,0.19252699093968437
17,0.0,0.5827320827320815,0.09655683822350551,0.17118560451893333
18,0.0,0.6243386243386243,0.10600277147896169,0.18569558014002252
19,0.0,0.5711880711880697,0.09789695900806984,0.17597053152608227
