numInstances,exactMatch,hammingScore,exampleAccuracy,exampleF1
1,0.0,0.9805825242718447,0.0,0.0
2,0.0,0.9805825242718447,0.0,0.0
3,0.0,0.9741100323624595,0.0,0.0
4,0.0,0.9757281553398058,0.0,0.0
5,0.0,0.978640776699029,0.0,0.0
6,0.0,0.9789644012944984,0.0,0.0
7,0.0,0.9805825242718446,0.0,0.0
8,0.0,0.9805825242718446,0.0,0.0
9,0.0,0.9805825242718446,0.0,0.0
10,0.0,0.9776699029126213,0.0,0.0
11,0.0,0.9788172992056487,0.0,0.0
12,0.0,0.9797734627831716,0.0,0.0
13,0.0,0.9790888722927558,0.0,0.0
14,0.0,0.9798890429958391,0.0,0.0
15,0.0,0.9805825242718448,0.0,0.0
16,0.0,0.9811893203883496,0.0,0.0
17,0.0,0.9811536264991434,0.0,0.0
18,0.0,0.9816612729234089,0.0,0.0
19,0.0,0.9810935104752173,0.0,0.0
20,0.0,0.9805825242718449,0.0,0.0
21,0.0,0.9805825242718449,0.0,0.0
22,0.0,0.9805825242718449,0.0,0.0
23,0.0,0.9810046433094135,0.0,0.0
24,0.0,0.9797734627831717,0.0,0.0
25,0.0,0.9794174757281556,0.0,0.0
26,0.0,0.9794622852875283,0.0,0.0
27,0.0,0.9798633585041355,0.0,0.0
28,0.0,0.9798890429958395,0.0,0.0
29,0.0,0.9799129561432879,0.0,0.0
30,0.0,0.9799352750809065,0.0,0.0
31,0.0,0.9802693391794554,0.0,0.0
32,0.0,0.980582524271845,0.0,0.0
33,0.0,0.9799941159164463,0.0,0.0
34,0.0,0.9802969731581955,0.0,0.0
35,0.0,0.9797503467406382,0.0,0.0
36,0.0,0.9795037756202807,0.0,0.0
37,0.0,0.9795329309892419,0.0,0.0
38,0.0,0.979816044966786,0.0,0.0
39,0.0,0.980084640278815,0.0,0.0
40,0.0,0.9803398058252426,0.0,0.0
41,0.0,0.9801089273028651,0.0,0.0
42,0.0,0.9798890429958389,0.0,0.0
43,0.0,0.980130955068864,0.0,0.0
44,0.0,0.979920564872021,0.0,0.0
45,0.0,0.9801510248112186,0.0,0.0
46,0.0,0.9799493457154914,0.0,0.0
47,0.0,0.9801693864903941,0.0,0.0
48,0.0,0.9803802588996758,0.0,0.0
49,0.0,0.9805825242718441,0.0,0.0
50,0.0,0.9801941747572811,0.0,0.0
51,0.0,0.9803921568627445,0.0,0.0
52,0.0,0.9800224047796858,0.0,0.0
53,0.0,0.9802161568052752,0.0,0.0
54,0.0,0.9802229413879894,0.0,0.0
55,0.0,0.9802294792586049,0.0,0.0
56,0.0,0.9804091539528427,0.0,0.0
57,0.0,0.9805825242718441,0.0,0.0
58,0.0,0.9805825242718441,0.0,0.0
59,0.0,0.9807470791508962,0.0,0.0
60,0.0,0.9809061488673133,0.0,0.0
61,0.0,0.9810600031831921,0.0,0.0
62,0.0,0.9810523019104284,0.0,0.0
63,0.0,0.9807366312220674,0.0,0.0
64,0.0,0.9802791262135916,0.0,0.0
65,0.0,0.9801344286781173,0.0,0.0
66,0.0,0.979699911738746,0.0,0.0
67,0.0,0.9795681785248508,0.0,0.0
68,0.0,0.9792975442604219,0.0,0.0
69,0.0,0.9790347544674258,0.0,0.0
70,0.0,0.9789181692094306,0.0,0.0
71,0.0,0.9790783536168461,0.0,0.0
72,0.0,0.9789644012944978,0.0,0.0
73,0.0,0.9789865673626805,0.0,0.0
74,0.0,0.9788769351876141,0.0,0.0
75,0.0,0.9788996763754038,0.0,0.0
76,0.0,0.9789218191108832,0.0,0.0
77,0.0,0.9789433867103761,0.0,0.0
78,0.0,0.9788399302962401,0.0,0.0
79,0.0,0.9787390930318289,0.0,0.0
80,0.0,0.9786407766990282,0.0,0.0
81,0.0,0.9785448879300002,0.0,0.0
82,0.0,0.9784513379114363,0.0,0.0
83,0.0,0.9784770148555376,0.0,0.0
84,0.0,0.9786176606564946,0.0,0.0
85,0.0,0.9785265562535683,0.0,0.0
86,0.0,0.978550462858432,0.0,0.0
87,0.0,0.9786854145742653,0.0,0.0
88,0.0,0.9788172992056478,0.0,0.0
89,0.0,0.9787280462528626,0.0,0.0
90,0.0,0.9787486515641846,0.0,0.0
91,0.0,0.9787688040115213,0.0,0.0
92,0.0,0.9786829886027849,0.0,0.0
93,0.0,0.9782858335943198,0.0,0.0
94,0.0,0.9784135509192304,0.0,0.0
95,0.0,0.978436382217679,0.0,0.0
96,0.0,0.9785598705501607,0.0,0.0
97,0.0,0.9786808127314572,0.0,0.0
98,0.0,0.9787992867049723,0.0,0.0
99,0.0,0.9789153672648809,0.0,0.0
100,0.0,0.9790291262135914,0.0,0.0
101,0.0,0.9791406325098521,0.0,0.0
102,0.0,0.9792499524081469,0.0,0.0
103,0.0,0.9792628899990565,0.0,0.0
104,0.0,0.9793689320388341,0.0,0.0
105,0.0,0.9794729542302351,0.0,0.0
106,0.0,0.9795750137387793,0.0,0.0
107,0.0,0.9796751655929582,0.0,0.0
108,0.0,0.9797734627831709,0.0,0.0
109,0.0,0.9798699563552146,0.0,0.0
110,0.0,0.9799646954986756,0.0,0.0
111,0.0,0.9800577276305427,0.0,0.0
112,0.0,0.98006241331484,0.0,0.0
113,0.0,0.9801529341008672,0.0,0.0
114,0.0,0.9802418668029292,0.0,0.0
115,0.0,0.9803292528493031,0.0,0.0
116,0.0,0.980415132239705,0.0,0.0
117,0.0,0.9804995436063394,0.0,0.0
118,0.0,0.9805825242718443,0.0,0.0
119,0.0,0.9806641103043157,0.0,0.0
120,0.0,0.980744336569579,0.0,0.0
121,0.0,0.9808232367808711,0.0,0.0
122,0.0,0.9809008435460765,0.0,0.0
123,0.0,0.9809771884126607,0.0,0.0
124,0.0,0.9809740056373315,0.0,0.0
125,0.0,0.9810485436893203,0.0,0.0
126,0.0,0.9809677916474031,0.0,0.0
127,0.0,0.9807354177815151,0.0,0.0
128,0.0,0.9808100728155339,0.0,0.0
129,0.0,0.9808083088733347,0.0,0.0
130,0.0,0.9808812546676623,0.0,0.0
131,0.0,0.9808789742829613,0.0,0.0
132,0.0,0.9809502794939686,0.0,0.0
133,0.0,0.9808745163880573,0.0,0.0
134,0.0,0.980872337342414,0.0,0.0
135,0.0,0.9809421071556992,0.0,0.0
136,0.0,0.9810108509423183,0.0,0.0
137,0.0,0.9810785911700088,0.0,0.0
138,0.0,0.981145349655269,0.0,0.0
139,0.0,0.9812111475867844,0.0,0.0
140,0.0,0.9812760055478496,0.0,0.0
141,0.0,0.9813399435378358,0.0,0.0
142,0.0,0.9814029809927519,0.0,0.0
143,0.0,0.9814651368049419,0.0,0.0
144,0.0,0.9815264293419624,0.0,0.0
145,0.0,0.9815868764646793,0.0,0.0
146,0.0,0.9816464955446192,0.0,0.0
147,0.0,0.9817053034806145,0.0,0.0
148,0.0,0.9817633167147719,0.0,0.0
149,0.0,0.9818205512477997,0.0,0.0
150,0.0,0.9817475728155328,0.0,0.0
151,0.0,0.9817398572622634,0.0,0.0
152,0.0,0.9816683699540101,0.0,0.0
153,0.0,0.9817247287264408,0.0,0.0
154,0.0,0.9817803555667621,0.0,0.0
155,0.0,0.9818352646414018,0.0,0.0
156,0.0,0.9818894697535461,0.0,0.0
157,0.0,0.9819429843547076,0.0,0.0
158,0.0,0.9819958215558545,0.0,0.0
159,0.0,0.9820479941381189,0.0,0.0
160,0.0,0.9820388349514548,0.0,0.0
161,0.0,0.982029789543507,0.0,0.0
162,0.0,0.9820807862879045,0.0,0.0
163,0.0,0.982131157305377,0.0,0.0
164,0.0,0.9821809140421486,0.0,0.0
165,0.0,0.9822300676669592,0.0,0.0
166,0.0,0.9822201427067477,0.0,0.0
167,0.0,0.9822684727632098,0.0,0.0
168,0.0,0.9822584373555232,0.0,0.0
169,0.0,0.9823059688630994,0.0,0.0
170,0.0,0.9822958309537392,0.0,0.0
171,0.005847953216374269,0.9823993641060564,0.005847953216374269,0.005847953216374269
172,0.005813953488372093,0.9823888010837646,0.005813953488372093,0.005813953488372093
173,0.005780346820809248,0.9824344800493839,0.005780346820809248,0.005780346820809248
174,0.005747126436781609,0.9824796339694215,0.005747126436781609,0.005747126436781609
175,0.005714285714285714,0.9824687933425782,0.005714285714285714,0.005714285714285714
176,0.005681818181818182,0.9825132391879948,0.005681818181818182,0.005681818181818182
177,0.005649717514124294,0.9824474795677676,0.005649717514124294,0.005649717514124294
178,0.0056179775280898875,0.9824370022908242,0.0056179775280898875,0.0056179775280898875
179,0.00558659217877095,0.9824808808374449,0.00558659217877095,0.00558659217877095
180,0.005555555555555556,0.9825242718446585,0.005555555555555556,0.005555555555555556
181,0.011049723756906077,0.9826208228289423,0.011049723756906077,0.011049723756906077
182,0.01098901098901099,0.9826629680998596,0.01098901098901099,0.01098901098901099
183,0.01092896174863388,0.9826515995543514,0.01092896174863388,0.01092896174863388
184,0.010869565217391304,0.982693119459686,0.010869565217391304,0.010869565217391304
185,0.010810810810810811,0.982681710837049,0.010810810810810811,0.010810810810810811
186,0.016129032258064516,0.9827748199185703,0.016129032258064516,0.016129032258064516
187,0.016042780748663103,0.9827630964124381,0.016042780748663103,0.016042780748663103
188,0.02127659574468085,0.9828547820698187,0.02127659574468085,0.02127659574468085
189,0.021164021164021163,0.9828427595417871,0.021164021164021163,0.021164021164021163
190,0.021052631578947368,0.9828308635666823,0.021052631578947368,0.021052631578947368
191,0.02617801047120419,0.9829207543333488,0.02617801047120419,0.02617801047120419
192,0.026041666666666668,0.9829085760517785,0.026041666666666668,0.026041666666666668
193,0.025906735751295335,0.9828965239700173,0.025906735751295335,0.025906735751295335
194,0.02577319587628866,0.982934641177058,0.02577319587628866,0.02577319587628866
195,0.02564102564102564,0.9829225790390825,0.02564102564102564,0.02564102564102564
196,0.025510204081632654,0.9829601743610051,0.025510204081632654,0.025510204081632654
197,0.025380710659898477,0.982849539204572,0.025380710659898477,0.025380710659898477
198,0.025252525252525252,0.9828380896342047,0.025252525252525252,0.025252525252525252
199,0.03015075376884422,0.9829243303898118,0.03015075376884422,0.03015075376884422
200,0.03,0.982912621359222,0.03,0.03
201,0.029850746268656716,0.9829010288363992,0.029850746268656716,0.029850746268656716
202,0.0297029702970297,0.9829376141497631,0.0297029702970297,0.0297029702970297
203,0.029556650246305417,0.9829260127217931,0.029556650246305417,0.029556650246305417
204,0.029411764705882353,0.9829621168855879,0.029411764705882353,0.029411764705882353
205,0.02926829268292683,0.9829978688136383,0.02926829268292683,0.02926829268292683
206,0.02912621359223301,0.9828918842492209,0.02912621359223301,0.02912621359223301
207,0.028985507246376812,0.9828807279208278,0.028985507246376812,0.028985507246376812
208,0.028846153846153848,0.9829163554891696,0.028846153846153848,0.028846153846153848
209,0.028708133971291867,0.982951642123843,0.028708133971291867,0.028708133971291867
210,0.02857142857142857,0.9829865926953291,0.02857142857142857,0.02857142857142857
211,0.03317535545023697,0.9830672249574365,0.03317535545023697,0.03317535545023697
212,0.03773584905660377,0.983147096537826,0.03773584905660377,0.03773584905660377
213,0.03755868544600939,0.983180637221385,0.03755868544600939,0.03755868544600939
214,0.037383177570093455,0.9831684965066676,0.037383177570093455,0.037383177570093455
215,0.04186046511627907,0.9832467825694273,0.04186046511627907,0.04186046511627907
216,0.041666666666666664,0.9831895001797899,0.041666666666666664,0.041666666666666664
217,0.041474654377880185,0.9831774864659285,0.041474654377880185,0.041474654377880185
218,0.04128440366972477,0.983121047474836,0.04128440366972477,0.04128440366972477
219,0.0410958904109589,0.9831537881810509,0.0410958904109589,0.0410958904109589
220,0.04090909090909091,0.9831862312444821,0.04090909090909091,0.04090909090909091
221,0.04072398190045249,0.9831744497649679,0.04072398190045249,0.04072398190045249
222,0.04054054054054054,0.9832065074783506,0.04054054054054054,0.04054054054054054
223,0.04484304932735426,0.9832818146197033,0.04484304932735426,0.04484304932735426
224,0.044642857142857144,0.9832697642163647,0.044642857142857144,0.044642857142857144
225,0.044444444444444446,0.9833009708737849,0.044444444444444446,0.044444444444444446
226,0.048672566371681415,0.9833748603831929,0.048672566371681415,0.048672566371681415
227,0.048458149779735685,0.9834053291133811,0.048458149779735685,0.048458149779735685
228,0.04824561403508772,0.9833929483903919,0.04824561403508772,0.04824561403508772
229,0.048034934497816595,0.9833806757959879,0.048034934497816595,0.048034934497816595
230,0.05217391304347826,0.9834529337273097,0.05217391304347826,0.05217391304347826
231,0.05194805194805195,0.9834825368805936,0.05194805194805195,0.05194805194805195
232,0.05172413793103448,0.9835118848342803,0.05172413793103448,0.05172413793103448
233,0.05150214592274678,0.9834576440685013,0.05150214592274678,0.05150214592274678
234,0.05128205128205128,0.9834868475645159,0.05128205128205128,0.05128205128205128
235,0.05106382978723404,0.983474488741994,0.05106382978723404,0.05106382978723404
236,0.05084745762711865,0.9834622346552561,0.05084745762711865,0.05084745762711865
237,0.05063291139240506,0.9834910491171998,0.05063291139240506,0.05063291139240506
238,0.0546218487394958,0.9835604144570435,0.0546218487394958,0.0546218487394958
239,0.05439330543933055,0.9835885769996329,0.05439330543933055,0.05439330543933055
240,0.05416666666666667,0.9835760517799338,0.05416666666666667,0.05416666666666667
241,0.05394190871369295,0.9835636305039666,0.05394190871369295,0.05394190871369295
242,0.05371900826446281,0.9835513118831728,0.05371900826446281,0.05371900826446281
243,0.053497942386831275,0.9835390946502044,0.053497942386831275,0.053497942386831275
244,0.05327868852459016,0.9835269775584898,0.05327868852459016,0.05327868852459016
245,0.053061224489795916,0.9835149593818097,0.053061224489795916,0.053061224489795916
246,0.052845528455284556,0.9835425053279645,0.052845528455284556,0.052845528455284556
247,0.05263157894736842,0.9834912149679638,0.05263157894736842,0.05263157894736842
248,0.05241935483870968,0.9835186345129958,0.05241935483870968,0.05241935483870968
249,0.05622489959839357,0.9835848247358352,0.05622489959839357,0.05622489959839357
250,0.056,0.9835728155339792,0.056,0.056
251,0.055776892430278883,0.9835995822535089,0.055776892430278883,0.055776892430278883
252,0.05555555555555555,0.9835876098012006,0.05555555555555555,0.05555555555555555
253,0.05533596837944664,0.9835757319927843,0.05533596837944664,0.05533596837944664
254,0.05511811023622047,0.9835639477104184,0.05643044619422572,0.05708661417322835
255,0.054901960784313725,0.9835903293356164,0.05620915032679739,0.056862745098039215
256,0.0546875,0.9836165048543676,0.055989583333333336,0.056640625
257,0.054474708171206226,0.9836046994824512,0.055771725032425425,0.05642023346303502
258,0.05426356589147287,0.9835929856250457,0.05555555555555556,0.0562015503875969
259,0.05405405405405406,0.9835813622221377,0.055341055341055344,0.055984555984555984
260,0.05384615384615385,0.9834578043315895,0.055128205128205134,0.05576923076923077
261,0.05747126436781609,0.9835211843916218,0.05874840357598979,0.05938697318007663
262,0.05725190839694656,0.9835470243830123,0.058524173027989825,0.05916030534351145
263,0.057034220532319393,0.9835726678725673,0.058301647655259824,0.058935361216730035
264,0.056818181818181816,0.9835981170932618,0.05808080808080808,0.058712121212121215
265,0.05660377358490566,0.9836233742443663,0.05786163522012579,0.05849056603773585
266,0.05639097744360902,0.9836119424775522,0.05764411027568923,0.05827067669172932
267,0.0599250936329588,0.9836733209701457,0.061173533083645454,0.06179775280898876
268,0.06343283582089553,0.9837342414142869,0.0646766169154229,0.06529850746268656
269,0.06319702602230483,0.983722524993683,0.06443618339529121,0.06505576208178439
270,0.06296296296296296,0.9837468536497654,0.06419753086419754,0.06481481481481481
271,0.06273062730627306,0.9837710027585704,0.06396063960639607,0.06457564575645756
272,0.0661764705882353,0.9838306681896052,0.06740196078431374,0.06801470588235294
273,0.0695970695970696,0.9838898965112549,0.07081807081807083,0.07142857142857142
274,0.06934306569343066,0.9838069591099136,0.07055961070559612,0.07116788321167883
275,0.06909090909090909,0.9837952338923205,0.07030303030303031,0.07090909090909091
276,0.06884057971014493,0.9838187702265365,0.07004830917874397,0.07065217391304347
277,0.06859205776173286,0.9838421366233213,0.06979542719614923,0.0703971119133574
278,0.0683453237410072,0.9837954878815387,0.0695443645083933,0.07014388489208633
279,0.06810035842293907,0.9837491735393389,0.06929510155316608,0.06989247311827956
280,0.06785714285714285,0.983703190013869,0.06904761904761905,0.06964285714285715
281,0.0711743772241993,0.9837611857789441,0.07236061684460261,0.07295373665480427
282,0.07092198581560284,0.9837843420780824,0.07210401891252956,0.0726950354609929
283,0.0706713780918728,0.9838073347284635,0.07184923439340402,0.07243816254416961
284,0.07042253521126761,0.9837959797620669,0.0715962441314554,0.0721830985915493
285,0.07017543859649122,0.9838187702265366,0.07134502923976609,0.07192982456140351
286,0.06993006993006994,0.9838414013171289,0.0710955710955711,0.07167832167832168
287,0.06968641114982578,0.9838638746997729,0.07084785133565623,0.07142857142857142
288,0.06944444444444445,0.9838861920172596,0.07060185185185186,0.07118055555555555
