numInstances,exactMatch,hammingScore,exampleAccuracy,exampleF1
1,0.0,0.9277077437612515,7.396449704142012E-4,9.861932938856016E-4
2,0.0,0.9284795472086385,0.0,0.0
3,0.0,0.9299588371494679,0.0,0.0
4,0.0014792899408284023,0.9263570877283226,0.0014792899408284023,0.0014792899408284023
5,0.004437869822485207,0.9302804219192138,0.005917159763313609,0.00641025641025641
6,0.020710059171597635,0.9296372523797227,0.029462524654832345,0.032889546351084806
7,0.014792899408284023,0.927772060715201,0.02675049309664694,0.031163708086785015
8,0.02514792899408284,0.9283509133007439,0.03377712031558186,0.03673570019723866
9,0.023668639053254437,0.9282865963467958,0.033777120315581846,0.03772189349112426
10,0.051775147928994084,0.9331103678929723,0.0660749506903353,0.07144970414201182
11,0.05473372781065089,0.9298302032415723,0.0733481262327416,0.08017751479289938
12,0.05029585798816568,0.9307306405968606,0.07149901380670609,0.07889546351084807
13,0.07248520710059171,0.9322099305376891,0.09146942800788953,0.09832347140039444
14,0.04881656804733728,0.93137381013635,0.071129191321499,0.07899408284023667
15,0.03994082840236687,0.9290583997941844,0.06267258382642998,0.0710059171597633
16,0.0650887573964497,0.934525340879854,0.08925049309664694,0.09787968441814596
17,0.051775147928994084,0.9317597118600439,0.07852564102564101,0.08824316708932095
18,0.0650887573964497,0.932016979675841,0.09245562130177515,0.10251479289940832
19,0.03994082840236687,0.9309235914587047,0.06693786982248517,0.07692307692307701
20,0.04142011834319527,0.9301517880113178,0.06533530571992108,0.07396449704142022
